time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-1.3564332824689087,-0.4995714526758226,16.62314899074052,6.2222224975825995,0.2222165595683938,0.0,-2.08602897874971,-0.7718335789436287,4.416841918405019,0.05150715145713977,0.17163224843144093,0.0,454.0394994355862,454.91447194757086,452.8692858306908,454.4786268585984
2.700000000000002,-1.4865838428927893,-0.5472000151645339,16.892139030760347,6.225636727261904,0.23250435220857746,0.0,-2.2532886285892952,-0.8153868969240551,4.548514500412408,0.06595401986495142,0.17112346407018625,0.0,473.9486041911219,473.9357046863581,473.561907244406,474.6739498793227
2.760000000000002,-1.6269264900701401,-0.5973460379900041,17.168671429755907,6.229933495487062,0.24304033622347987,0.0,-2.4257591440985715,-0.855668139463082,4.6682584885758,0.08103075904714094,0.1833039934180498,0.0,471.1607412793907,472.1292165728847,472.6227327572275,473.7870083493961
2.820000000000002,-1.777333512337138,-0.6497053703293815,17.450264106707802,6.234523324364298,0.2538531982544212,0.0,-2.5887731143767496,-0.8891709816030233,4.71747325031055,0.06539996975646407,0.17319343465466713,0.0,452.42598015612145,451.6418010624909,453.5114573832468,452.2584755880645
2.880000000000002,-1.9367797931103672,-0.7038147219719189,17.731107204138944,6.238803479696049,0.2638994295989452,0.0,-2.726964970812936,-0.9141669784203597,4.643860056231158,0.08113808216943992,0.15230967085032554,0.0,413.84498378611465,412.031163082131,412.0802609106583,413.4736308280137
2.940000000000002,-2.1053925216235188,-0.7594699131009667,18.010108340934252,6.243699240842158,0.27301162990390093,0.0,-2.8942527214228018,-0.9405630628937588,4.655659200680671,0.082495953694879,0.15097699426383157,0.0,442.2642309139854,442.1762923177368,441.97073337314373,442.08807790498895
3.000000000000002,-2.2844429536266175,-0.8166517353571099,18.290563129828417,6.2488332663759145,0.282239939915808,0.0,-3.0748901325589304,-0.9650185527376269,4.692157575137322,0.09109006103420274,0.15892793595822235,0.0,450.77423197657293,451.4382697754687,451.2214689757466,451.92070484567574
3.0600000000000023,-2.475475335380534,-0.8753129741275291,18.576425278882773,6.25443792422935,0.2914982340756991,0.0,-3.293669045661179,-0.9897289229608405,4.835303979706297,0.09768689868400872,0.1429430729899817,0.0,486.8340450394332,485.6564435464616,485.5847255535407,486.0859567220183
3.1200000000000023,-2.6794401151636484,-0.9352957618709751,18.869455648400134,6.260403165390258,0.30023825373327107,0.0,-3.5058862835341493,-1.0090845435535387,4.931312005448845,0.1026780431465903,0.15061784717972218,0.0,474.2686219144475,474.8761422253283,473.7751383805539,474.16661363533535
3.1800000000000024,-2.8955958548937217,-0.9962663302769178,19.165802958110557,6.26667910996775,0.3102104606143552,0.0,-3.700127185468568,-1.0227129475786518,4.946223228097037,0.10818531767932553,0.18657051504129737,0.0,449.08705681465796,452.0192293759593,450.8764188854124,451.3305690868293
